,one,two,three,four,key
7281,-0.114769,2.160436,-0.213995,-1.316687,A
7282,0.254237,-0.493530,-1.472331,1.469960,Z
7283,-1.341531,-1.421633,0.453203,0.697548,N
7284,0.169064,-0.564623,0.917520,-0.777993,R
7285,-0.290760,1.004346,-0.464670,2.097817,B
7286,-1.367698,1.000006,0.668659,0.072118,U
7287,0.592228,-0.177474,0.023577,-0.568650,D
7288,0.037167,0.935425,-0.820414,0.127393,G
7289,1.378288,-2.002396,-0.829880,-1.178034,I
7290,-0.087986,1.045978,-0.721515,-1.155960,P
7291,0.360563,-1.003398,-1.087799,2.281228,M
7292,0.595866,-1.359487,-0.255085,-0.180639,H
7293,-0.324605,0.025606,1.078110,1.529095,L
7294,-1.491898,0.674262,1.116297,-1.365878,T
7295,-0.312851,0.333450,0.144486,-0.298615,L
7296,-1.022799,0.378707,-1.535656,0.856935,X
7297,0.235520,-2.026321,-0.006275,1.408643,B
7298,0.611295,0.638616,-0.773780,-0.632076,X
7299,-0.264278,0.910915,-0.966219,-0.941010,S
7300,-1.225820,1.348056,0.165819,-1.131651,X
7301,-0.152139,-0.742089,1.497499,-0.234257,D
7302,-0.309911,0.707629,0.702121,0.223134,B
7303,1.396028,0.944160,1.604347,1.110580,B
7304,-1.886981,-0.282876,1.885030,-0.790384,Q
7305,-0.235857,0.716647,1.689776,0.806567,V
7306,0.182083,0.379160,-0.991564,-0.533440,F
7307,-0.221651,2.132646,-0.309615,-1.694041,I
7308,-0.754425,0.562970,1.208968,-0.329618,T
7309,0.987069,0.935303,-0.261985,0.662888,A
7310,-0.006734,-0.588699,-1.614193,0.062376,Q
7311,-1.495507,0.213357,0.115863,-1.016731,V
7312,1.010852,0.172259,1.704156,-1.210242,E
7313,-1.330800,-0.712949,1.351275,-0.258321,M
7314,-1.349167,0.061374,-0.122977,1.371284,L
7315,0.448723,-0.503349,0.061016,1.897354,W
7316,2.155074,-0.623357,0.150203,1.019715,F
7317,-1.630964,0.140386,0.527597,-0.648227,A
7318,1.083271,-1.228487,-1.519419,2.017370,U
7319,0.701489,0.226500,-2.514017,0.336462,P
7320,0.573284,1.186312,-1.523744,-1.213885,F
7321,1.732353,-0.956043,0.771229,-0.505031,V
7322,3.602415,-0.174484,0.738445,1.387498,Q
7323,0.668812,0.381839,-1.586177,0.059410,C
7324,0.845326,0.107357,0.237993,-0.987526,D
7325,-0.023871,0.437022,0.989272,-0.755379,H
7326,0.973509,0.669196,-0.087834,-0.074110,U
7327,0.931362,-0.572432,0.458747,0.336548,U
7328,-0.091175,-1.405323,0.669470,0.159144,D
7329,-2.220361,-0.340066,-0.722612,0.097478,E
7330,-0.505045,0.692272,-1.756320,-1.578863,B
7331,-0.554726,-0.231456,-0.011863,0.626955,A
7332,-0.355032,-0.718349,-1.503339,0.048453,Q
7333,0.610457,0.135666,-1.765563,0.407111,S
7334,0.075753,-0.290763,-1.547485,2.344999,Q
7335,0.015131,0.570392,-1.945812,-0.499103,V
7336,-1.673475,1.101968,0.996782,0.376608,M
7337,-0.740602,0.509214,-0.796867,-1.891093,S
7338,-0.071942,0.043356,0.224229,-0.614031,X
7339,-1.262516,1.156852,2.510228,-1.571866,C
7340,-0.380152,0.560384,-0.871395,1.085693,M
7341,-0.014255,0.607153,0.231660,-1.150389,K
7342,-1.095246,1.200626,-2.348605,-1.688604,C
7343,-0.168743,-0.119478,0.986469,0.405572,D
7344,0.360867,-0.765217,0.054874,0.206874,H
7345,-0.327594,0.745251,-1.536090,1.089433,L
7346,0.316789,-0.400549,0.010904,2.177115,X
7347,-1.519918,-0.123190,-0.574906,1.987921,X
7348,-1.210805,0.500450,0.127666,-0.974181,K
7349,-1.453665,-1.005787,1.225416,-0.522419,I
7350,0.195195,0.282188,0.767090,1.263644,R
7351,-0.727020,-0.129654,-1.134570,-1.110637,U
7352,0.683523,1.810147,0.622537,0.556233,O
7353,-0.857749,-1.330506,-0.090219,-1.709299,E
7354,1.363323,-0.611776,-0.687457,1.285040,U
7355,0.972958,-0.042614,-0.628123,-1.927180,R
7356,-0.578012,0.080702,-0.788972,-0.022271,D
7357,0.066406,-1.801891,-0.494456,-0.289807,E
7358,0.517684,1.177705,1.756855,0.650936,A
7359,0.651235,0.693810,1.220008,-0.349092,Z
7360,0.874643,0.315313,1.026338,-0.841396,N
7361,-1.073540,-1.266815,0.190822,-0.379495,X
7362,0.894249,0.274805,0.018463,-1.305547,U
7363,-1.122980,0.354306,-0.150900,-1.225172,M
7364,-0.910189,0.897823,0.783151,0.526053,V
7365,-0.376915,-0.327350,-0.643488,-0.828941,M
7366,-0.949954,0.423198,2.376617,-0.786833,D
7367,0.690520,0.714965,0.359468,0.905420,C
7368,-2.152306,0.909721,0.520831,-3.025801,H
7369,-1.718319,1.402341,1.496868,1.237282,C
7370,0.029466,-1.452701,0.828653,1.053858,L
7371,1.403181,-0.882573,-2.018808,-1.696257,X
7372,-1.658798,0.907764,-0.206582,-0.180653,H
7373,-0.826975,0.586690,-0.061060,0.217525,H
7374,-1.114985,0.937274,0.096295,0.424482,Z
7375,-0.319174,-0.260743,0.797130,0.047593,V
7376,1.530226,0.926604,-1.292369,1.107841,W
7377,0.232903,-0.806379,0.020672,0.355263,Z
7378,-0.780519,-0.870212,0.134370,0.406896,B
7379,-0.580965,0.307787,-1.205040,1.851024,F
7380,0.098579,-0.805465,-0.697817,0.006683,O
7381,-0.376558,0.318416,1.189599,0.813078,E
7382,-0.484366,-1.517895,1.569366,-0.585404,R
7383,-1.021380,0.633627,1.114085,-0.883202,N
7384,0.161311,-1.165865,0.302590,0.641069,D
7385,-0.036234,0.092352,-0.818316,-0.201796,S
7386,-0.522835,-1.118043,-0.132448,2.254187,M
7387,0.621870,0.000834,-1.821176,1.546180,M
7388,-0.493712,0.018623,1.663241,0.655590,Y
7389,-0.187864,-0.256126,-0.503313,2.200077,F
7390,-0.340629,0.140796,0.761395,-1.109284,L
7391,-1.886637,0.479524,0.433796,-0.476720,K
7392,-0.153644,0.991613,0.309405,0.282332,F
7393,1.400295,-0.396271,0.692344,-0.853880,N
7394,0.935416,-0.390158,0.395100,0.065035,T
7395,0.391128,-0.960086,-1.358888,0.279786,A
7396,-2.390886,0.428519,0.630655,0.606989,D
7397,0.284482,1.663888,1.165302,-0.529528,Q
7398,0.662337,1.080740,-0.388503,-0.750460,L
7399,-0.128757,-1.496937,-1.571450,-1.180803,M
7400,-0.126471,-0.381421,-0.973643,1.861947,G
7401,0.855983,1.111888,-1.535137,-0.360861,E
7402,1.498045,0.716790,0.233961,0.660313,A
7403,0.748798,-0.147431,0.456091,-0.392688,M
7404,-0.133393,-1.537050,-1.762473,0.510154,Z
7405,-0.343028,1.142983,-0.657425,0.419990,X
7406,-0.863280,1.972707,-0.712384,-0.924410,Y
7407,1.131299,0.367467,1.468534,-0.149987,H
7408,2.650931,-0.815444,1.472578,0.327915,Z
7409,-0.595843,1.567650,-0.555485,-0.508636,V
7410,0.557888,0.218151,-0.011795,-0.852347,Y
7411,-0.373560,0.160122,1.558099,-0.131183,S
7412,-0.465173,-0.081465,0.211604,-2.128811,O
7413,0.139581,1.569999,-0.424613,-0.716227,C
7414,0.422150,0.931891,-1.581002,2.643126,Z
7415,0.626843,-1.803685,1.925076,-0.338198,S
7416,0.889331,1.706350,0.988230,-1.594953,I
7417,-0.975886,0.683101,2.107121,-1.479898,A
7418,-1.613144,0.857123,-0.324396,-0.980140,L
7419,1.912349,1.190348,0.922038,-0.806557,P
7420,-1.346660,1.054237,0.522890,-0.165543,I
7421,-0.216578,0.683632,-0.094516,0.447201,C
7422,0.212852,0.277619,0.243876,0.959510,A
7423,-0.943205,-1.065084,-1.091937,-0.381899,X
7424,0.888815,-0.664891,-0.332302,0.267854,C
7425,-1.085854,1.857272,1.708928,-1.793403,U
7426,1.512498,1.206735,0.921799,0.789186,D
7427,0.980261,-2.150730,-0.587380,-0.827591,G
7428,2.446980,-0.513870,1.524398,0.365982,M
7429,0.521431,0.077836,-0.876577,1.203525,Z
7430,2.289885,1.246351,0.040491,1.345443,F
7431,0.001600,1.717515,-1.052545,0.470947,W
7432,-0.504040,2.225483,-0.831015,-1.657665,J
7433,0.048907,2.591467,-0.839288,-0.428809,C
7434,1.581966,-1.199113,0.323912,0.845586,R
7435,-1.400874,-0.649843,-0.189084,-1.078646,H
7436,3.727833,0.772400,0.106689,0.673275,S
7437,1.096236,-0.503011,0.830161,-0.140097,H
7438,-0.302556,0.541437,-0.631157,-1.672439,B
7439,-1.236795,-1.140944,0.953451,1.489165,Y
7440,1.640691,-1.371805,-0.454510,0.452514,S
7441,-1.142298,1.451959,1.708075,-0.758079,G
7442,-1.265643,2.268417,0.913703,0.049636,V
7443,1.956904,-1.029724,-0.098837,-0.749079,L
7444,0.735219,-1.660586,-0.389422,-0.228029,K
7445,-0.179604,-0.763891,0.968019,0.149378,Y
7446,-2.075549,-0.249722,0.560576,2.209296,U
7447,-1.247275,0.395172,-0.317691,1.396969,E
7448,0.713130,-0.282948,-0.337214,1.394912,J
7449,0.354100,0.198981,-1.672511,-0.604434,J
7450,-0.633348,-1.389883,0.201264,0.884338,F
7451,0.149231,0.662320,0.665027,-0.309465,R
7452,-0.118831,1.602656,-0.055790,-0.105120,S
7453,0.412119,-0.099926,-0.113166,-0.120551,G
7454,-0.025302,-0.620381,0.495210,-0.189006,D
7455,-1.381057,0.652659,-0.220753,-1.595689,A
7456,-1.180060,0.432507,-0.100978,0.642925,N
7457,-0.066986,-0.529646,-0.133828,1.484016,R
7458,1.048403,0.755237,1.364864,-0.371582,S
7459,-0.652600,-1.295618,-0.446593,-0.265354,I
7460,0.049940,-0.588263,-0.750169,-0.549171,R
7461,-0.298093,0.411649,-1.658197,-1.102437,Y
7462,-0.901102,0.225738,-0.308856,1.447306,G
7463,0.785765,0.914179,-0.120352,-1.127696,A
7464,0.229121,-1.046111,0.794093,-2.192299,K
7465,-1.495808,1.051009,-2.115478,0.080964,X
7466,0.657892,-0.408555,-0.312643,1.285111,P
7467,0.985807,2.642878,1.009001,0.211719,M
7468,-0.613297,-0.841856,0.112699,0.880877,P
7469,-0.268801,0.395711,-0.941455,-1.128873,T
7470,-1.668523,1.152353,0.684117,0.356705,J
7471,-0.572225,-1.077912,0.816931,0.064507,L
7472,-0.882159,0.241432,0.163669,-0.866853,D
7473,-2.351562,-1.268278,-1.336747,1.348607,H
7474,0.392158,-0.169589,-0.101321,2.437305,W
7475,-0.866883,0.535754,0.835239,0.933695,X
7476,0.261482,0.583324,0.198985,0.094750,P
7477,0.766282,-0.244092,0.436467,-0.513944,S
7478,0.410752,-1.589346,-1.718492,-1.053266,S
7479,-1.059097,-0.765232,-1.352327,0.828932,Y
7480,-0.040455,0.191299,1.590488,2.424400,S
7481,0.456518,0.169036,-0.344931,1.321757,V
7482,-0.313558,-1.311655,0.244541,2.176584,X
7483,-0.346422,2.224834,1.763873,0.143277,M
7484,0.539612,-1.958605,0.113867,-1.572783,F
7485,-0.787269,-1.315305,0.250264,-1.859786,N
7486,-0.392221,0.819118,-0.192589,0.499922,D
7487,-0.230752,1.443821,-0.243393,-0.992377,T
7488,1.452641,1.076936,0.710969,0.094406,B
7489,1.027510,-0.742472,0.384261,-1.808673,P
7490,1.275134,1.554087,-0.423675,-0.670161,V
7491,0.007407,2.239467,-0.803086,0.292090,Q
7492,0.867428,-0.882107,-1.055112,-0.240579,K
7493,-1.622875,-0.064633,-1.379589,-0.048072,O
7494,0.694570,-2.916442,-1.308718,-0.377846,G
7495,0.475586,-0.078562,-0.183974,0.140039,I
7496,-0.832102,0.494230,-2.530899,-0.465466,O
7497,0.950810,-1.121144,-0.646974,-0.519689,K
7498,0.361380,0.222064,0.531128,-1.259158,F
7499,-0.163794,-0.521447,0.341475,0.128931,D
7500,-0.035337,1.241053,-0.599385,0.915863,H
7501,-0.097962,1.120046,1.483140,1.176512,U
7502,0.580582,-0.343600,0.298513,0.532945,P
7503,-0.070781,-0.857167,2.348876,-2.954391,B
7504,0.539269,0.853213,0.314776,-0.883453,R
7505,-0.545272,-1.814051,-1.617610,-1.009745,H
7506,0.509593,-0.554117,0.262157,0.783339,I
7507,0.048951,0.408927,0.171918,0.954235,K
7508,0.455150,-0.218409,-1.435747,1.529467,D
7509,-0.023256,0.257921,-2.486933,1.599296,P
7510,1.272665,-0.063579,2.341885,0.458900,Y
7511,0.851882,0.417225,-0.634555,0.303301,H
7512,0.829761,1.468216,0.459011,-0.325258,H
7513,-0.170083,-0.237451,-1.154865,0.210639,U
7514,1.212854,0.730411,0.633697,-0.122244,J
7515,-1.423113,0.445856,0.206661,0.124504,Z
7516,-0.090617,1.557126,-1.699014,0.042414,F
7517,-3.320239,0.600791,-0.759836,-0.301825,E
7518,0.207066,2.086440,-0.351280,0.959331,X
7519,-1.363751,0.327924,1.597121,-0.913674,L
7520,-0.939778,-0.376753,0.024601,0.074493,H
7521,0.317374,0.489124,-1.234801,0.706864,O
7522,-0.192253,-0.397132,0.027711,1.281951,O
7523,0.140518,1.922161,0.877751,-0.652454,F
7524,0.691691,0.446736,1.022805,0.348149,U
7525,0.539918,-0.074166,0.193859,1.523597,H
7526,0.478645,-1.007800,-0.625105,-0.475640,X
7527,0.128462,1.524216,-1.523227,-0.880851,F
7528,0.415972,-0.954861,-0.735007,0.424636,H
7529,0.849491,0.989130,-0.517830,0.546928,Q
7530,1.803218,-0.200204,0.686800,1.845482,D
7531,1.238485,-1.706400,-0.984135,-2.246543,J
7532,-0.738552,1.202996,0.467595,-0.648711,H
7533,-0.812044,-0.366424,0.215920,0.428706,K
7534,0.545922,1.797211,0.402045,1.909083,I
7535,1.786290,-0.407384,-0.182362,-0.619029,M
7536,0.155251,0.722462,-1.072840,-0.629820,A
7537,-1.301735,0.108074,1.026178,-0.468054,F
7538,-0.590357,-0.818936,-1.327821,0.649246,G
7539,-1.122589,-1.252320,-1.192201,0.515804,Z
7540,0.994602,1.440443,0.808779,0.442595,O
7541,1.960516,-0.798148,0.497313,-0.862541,O
7542,-1.624277,1.197902,-0.807437,1.541795,E
7543,1.426699,2.056984,-1.848521,-0.393938,F
7544,0.621288,0.171354,-1.532885,-0.857378,C
7545,0.768737,1.137967,-0.396027,-1.868311,B
7546,0.938216,0.163062,0.892315,0.417328,J
7547,0.722097,-1.880953,0.259550,-1.296679,O
7548,-1.317520,0.907575,0.493000,-0.276030,U
7549,-1.128231,-0.694376,-0.499291,0.389214,B
7550,-0.055856,-0.395258,0.134440,0.791851,W
7551,1.266201,0.779515,1.199346,0.176220,J
7552,-1.548831,-0.534622,0.329175,0.870085,M
7553,1.740465,0.163976,-0.061961,0.429808,J
7554,-1.698543,-0.820019,-0.540891,-0.709742,V
7555,0.928270,0.399600,0.438887,-0.038556,Z
7556,-0.483845,-0.081368,-0.197603,-0.663343,N
7557,-1.065772,0.088601,-2.003213,0.436837,M
7558,1.034776,0.336594,-0.959694,0.730883,Q
7559,0.194955,1.334705,-0.605580,-0.248299,G
7560,-0.125458,-1.263865,-0.345936,-0.345728,R
7561,-0.091631,0.886581,0.476035,-0.146745,V
7562,-0.795354,2.861353,0.006228,0.331245,O
7563,0.514706,1.279644,-0.394905,0.653316,F
7564,0.261196,-1.691454,0.455725,-0.227016,F
7565,-0.693922,-0.394000,0.022491,1.641312,U
7566,-0.066351,-0.267984,-1.082478,0.786275,Q
7567,0.864656,-1.410556,-1.145003,0.589352,P
7568,0.044692,0.074669,-0.962326,-0.249131,A
7569,0.985058,0.440368,0.568240,-0.440693,Y
7570,0.435039,-1.236876,-0.500965,0.063173,U
7571,-0.000112,0.841748,-0.941831,0.924720,F
7572,1.190795,0.278556,2.131210,1.058364,S
7573,0.168330,0.332196,0.949232,-1.147391,U
7574,-0.584785,0.444907,-0.448809,-1.026514,L
7575,2.060971,-1.204031,-0.655493,-0.093719,G
7576,1.125963,-0.240147,0.522140,-0.950523,H
7577,0.393618,-0.960062,-2.334924,-1.178837,A
7578,-1.146134,-0.721716,-1.173733,-0.045745,G
7579,-2.030016,0.642723,-1.359416,0.309851,F
7580,0.196104,0.453730,0.503451,0.957354,E
7581,0.033149,0.176035,-1.434349,-0.777928,L
7582,1.004791,1.011753,0.153430,3.335268,W
7583,-0.839308,-0.085420,-1.607309,-0.970705,W
7584,-1.358871,-0.052735,-2.026504,-0.842551,C
7585,1.566052,0.434425,1.083369,0.387169,U
7586,0.484190,-0.369581,-2.904352,-0.891001,F
7587,0.338816,-0.704259,-2.445502,1.042773,A
7588,-0.263744,1.030847,0.051376,-1.169330,A
7589,-0.139285,-1.797842,-1.325075,0.017434,I
7590,-0.705384,-0.147598,-1.139189,1.508178,L
7591,0.296372,0.882250,-0.692703,-0.972145,W
7592,0.279139,0.634742,-0.724880,2.980777,H
7593,-0.417029,0.201652,-0.031159,0.969478,C
7594,3.021785,0.439270,1.066837,0.497921,A
7595,0.997489,-0.306326,-0.718371,0.773266,M
7596,-0.836919,-0.600380,0.173973,-0.056649,Z
7597,0.217477,-0.079022,0.789705,-0.445860,O
7598,-0.930267,-1.218983,-0.796159,-0.508592,Q
7599,0.237416,1.016489,-0.790632,-0.148228,O
7600,0.087315,-2.207545,-1.374740,-1.554223,K
7601,0.107542,0.319462,-1.267677,-1.194970,A
7602,0.340972,-0.091212,1.141386,1.003017,L
7603,-0.523486,0.287124,0.399320,-0.485096,S
7604,-0.411888,-1.097175,-1.353127,-0.619969,H
7605,0.437963,0.724605,-1.708441,0.281820,N
7606,0.005053,-0.033314,0.220990,-0.172462,W
7607,0.347021,0.338396,0.140491,-0.172091,Y
7608,-0.916694,0.008049,-0.495327,-0.272180,N
7609,0.798937,0.296861,-0.789112,1.019769,D
7610,-0.586833,-1.143518,-1.075194,0.051734,F
7611,2.605161,0.604490,0.017688,-0.535263,W
7612,-0.425773,1.141113,-0.549854,0.217158,J
7613,0.580302,0.630364,-1.462332,1.731693,R
7614,1.030405,2.057984,-0.067555,0.831169,K
7615,1.218033,0.142605,1.548031,0.145806,C
7616,-0.731140,2.675406,-0.641447,-0.525134,E
7617,-0.593400,0.388636,-0.278668,-0.229514,W
7618,0.385377,-0.745602,-0.720404,-1.887174,O
7619,1.224459,-0.494225,-2.081971,0.651794,Y
7620,-0.377164,0.542038,-0.672018,1.569515,A
7621,-0.700455,1.150572,-0.098709,1.448995,M
7622,-0.321219,1.092372,-0.758517,1.076310,E
7623,-1.736512,0.305803,-1.552231,0.641537,U
7624,0.438735,0.504564,-1.092963,-1.013353,M
7625,0.334229,-0.443980,0.373524,-0.307608,C
7626,-0.911230,0.745691,-1.254462,-0.371416,X
7627,0.135497,2.344544,1.077402,-0.801381,N
7628,3.891377,-1.337073,0.958544,-2.371145,F
7629,-0.578195,-0.015332,-0.698535,0.468073,I
7630,-0.385528,-1.067883,1.588416,-0.569062,W
7631,-0.241851,0.178177,0.673599,-0.035808,P
7632,1.153663,0.108833,0.559716,0.090110,U
7633,1.717780,-1.087849,-0.250459,-0.524811,P
7634,-1.025262,-0.176491,0.967454,2.445938,D
7635,-0.350318,-1.081470,0.332373,-1.642183,U
7636,0.064996,1.346886,0.383598,0.477576,G
7637,-1.185615,-0.276808,1.097742,0.307913,K
7638,-0.280523,0.344719,-0.036758,-0.365069,T
7639,0.805324,-0.644282,-0.903098,-0.561885,D
7640,0.397365,-0.768729,-1.093577,1.060140,S
7641,-1.035741,0.962404,0.450815,-0.434592,S
7642,1.059401,0.144381,-1.740303,-1.913289,N
7643,2.215431,-0.014171,-0.477694,0.474250,S
7644,-0.936744,-3.027302,1.394320,0.193949,Q
7645,0.246128,-0.329843,-1.509633,0.328791,S
7646,0.030563,0.102575,1.563003,-0.284067,C
7647,0.868337,-1.578912,-0.341381,0.281832,F
7648,-0.070197,0.160463,0.315081,-0.906079,M
7649,0.810336,0.813496,-1.252103,0.514755,K
7650,-0.362972,-0.225031,-0.161493,-1.911794,G
7651,-0.590910,-0.787766,-0.322397,-0.987832,G
7652,0.324413,-0.332251,0.003303,0.806825,C
7653,-0.301505,-0.136382,-0.244716,0.601685,L
7654,-0.607183,0.617564,0.507578,-0.105407,H
7655,-0.282302,-0.093354,-1.131552,-1.469656,X
7656,0.010796,0.324566,-0.569601,1.199062,I
7657,0.250892,1.069868,0.195063,-0.175615,Z
7658,-0.567515,1.033980,1.175903,0.071991,K
7659,-0.615347,0.980083,-0.423074,-0.086850,D
7660,-0.655042,-0.722145,0.480027,-0.621343,H
7661,-0.266155,-0.193271,0.572787,0.105559,F
7662,-0.038665,-0.467286,-1.548231,0.433067,K
7663,-1.759162,0.809405,1.543169,1.409927,A
7664,-1.331372,0.198727,0.515589,0.587646,W
7665,0.437552,-1.619921,0.329484,-0.125483,Z
7666,0.026210,0.389986,-1.086945,1.321371,G
7667,-1.488838,0.566995,-0.021358,1.610185,U
7668,-1.988852,-2.161300,0.013759,1.592390,J
7669,-1.259441,1.036381,0.236163,-0.286958,N
7670,-1.355893,-0.103307,-0.481705,-0.975572,V
7671,-0.549175,0.850804,0.492097,-0.891370,Z
7672,-0.420594,2.278474,-0.127978,-0.173857,W
7673,1.346528,0.125387,0.413130,0.816851,T
7674,-0.846455,-0.761242,1.249289,-0.996419,H
7675,0.371245,-0.711707,1.280481,0.021852,U
7676,0.635232,-0.010650,0.680001,-1.625365,T
7677,-1.788444,0.708061,0.931519,0.902620,R
7678,-0.435591,0.544958,0.504627,-1.144983,P
7679,-0.861134,0.888779,1.719524,0.147785,Q
7680,2.157628,1.512835,0.651749,0.524112,X
7681,-0.799614,-0.041245,1.442735,1.329455,Y
7682,1.613115,0.999086,0.032459,1.339431,C
7683,1.272073,-0.746737,-0.434682,0.375049,C
7684,-0.405578,0.832918,-1.206870,-1.040775,T
7685,-0.853244,-0.872704,-0.031662,1.722754,N
7686,-0.690014,0.954815,-0.024977,-0.853908,Q
7687,-1.960370,1.416227,-0.070773,2.693889,C
7688,-0.961687,-0.223508,0.748491,-1.136751,V
7689,0.505578,-2.350040,-0.167552,-0.633652,L
7690,0.754424,-0.563081,0.219919,-1.386384,G
7691,-0.731977,0.496468,1.652784,0.450816,Z
7692,0.394002,0.123379,-0.570256,1.600008,S
7693,-0.499257,0.153218,1.326504,-0.046118,M
7694,0.115966,0.678798,-1.007716,-1.833447,R
7695,-0.452825,-1.953616,-1.100623,0.244820,E
7696,-0.343693,0.073410,1.416959,0.199567,Y
7697,0.668632,0.365063,-0.188806,0.217399,H
7698,0.224075,-0.916196,0.533705,-0.113282,A
7699,-0.123127,-0.737602,-0.026953,0.281239,C
7700,1.024199,1.255649,-1.107421,0.056451,U
7701,0.847407,-0.077337,-0.648182,0.381761,H
7702,0.653345,1.561611,-2.080489,1.206045,W
7703,0.288769,1.662741,-0.165072,0.940209,C
7704,-2.145136,0.914213,-1.875455,-1.572490,J
7705,-0.785503,1.255142,0.164433,-0.248135,Y
7706,-0.443404,0.103321,-0.294177,-1.971131,Z
7707,-1.892125,0.438609,-0.399493,-0.257219,H
7708,-0.926484,-1.098259,1.396437,0.708762,L
7709,-1.698691,-1.140491,-1.092756,0.497674,F
7710,-0.275519,0.552832,0.830560,0.355945,S
7711,0.917873,1.010601,-1.912611,0.449335,A
7712,0.419777,1.023300,-0.318539,-1.078923,S
7713,-0.886751,1.397207,-1.107935,-0.547397,H
7714,-1.708228,-1.823011,-0.006009,-1.243628,C
7715,-0.051308,-0.777813,0.125410,-0.068673,F
7716,1.025996,-0.556041,1.624929,0.113848,O
7717,-0.441356,0.130340,0.267083,-1.069778,Z
7718,-2.176535,0.975846,0.523211,1.535106,O
7719,0.930861,-2.648792,0.926500,-0.554535,B
7720,0.409211,0.670430,0.783228,-0.099172,B
7721,-0.046343,2.075928,-2.388391,-1.873855,J
7722,1.084618,1.547033,0.501063,-0.677362,X
7723,-1.131343,0.895241,0.397539,-1.617061,U
7724,1.549465,-1.094846,-1.639447,0.207320,T
7725,-0.511122,0.466711,0.268937,0.758785,Y
7726,2.677061,0.629498,0.778130,0.778770,F
7727,2.390269,-0.370479,-0.167863,-2.152149,H
7728,-0.370936,-1.830602,2.563775,-0.693810,E
7729,-0.008219,0.835539,-0.582514,-0.098336,E
7730,0.862688,-0.313641,0.263940,0.669243,N
7731,-1.152548,-1.156271,-0.654446,2.000147,R
7732,-1.314054,-0.545505,-0.874408,-0.575674,D
7733,2.612816,-0.874021,-0.688888,0.179930,J
7734,-0.054185,-0.198966,0.025378,0.914914,E
7735,-0.511980,-0.977398,0.242468,0.225495,F
7736,0.210230,1.273378,-0.229125,-0.700864,Z
7737,-0.350711,-0.333856,-0.390258,0.280832,U
7738,-0.458765,-0.827051,-0.885384,-1.037499,E
7739,0.291577,1.299465,-0.188333,-0.152914,V
7740,-0.703467,-0.928982,0.377209,-0.640126,O
7741,-1.481687,-0.571901,0.243889,-0.971085,Q
7742,-0.553948,0.068775,1.254504,0.798825,V
7743,0.619119,0.490141,2.802209,1.784298,K
7744,-0.208299,-0.613407,0.073342,0.004631,U
7745,2.614370,1.106941,-0.748633,2.861139,V
7746,0.294628,0.900728,0.208392,-1.073622,M
7747,-0.774587,0.651723,-0.131374,-0.819622,B
7748,-0.485138,0.317970,-0.189341,0.305531,D
7749,0.038692,1.114480,-2.324391,0.284514,U
7750,0.829855,-0.356280,-1.310219,1.144672,L
7751,0.222845,0.358308,0.411504,1.070242,H
7752,1.350929,0.389577,0.155008,-0.397934,B
7753,1.655911,-1.209271,0.478213,-1.777736,O
7754,-0.942764,-0.062959,-0.159687,-0.440441,A
7755,0.673371,-0.425952,-0.538939,1.519494,E
7756,1.822684,1.283469,0.633638,-0.155367,H
7757,0.387897,1.087360,1.131827,-0.877565,R
7758,-0.007334,0.138239,0.961960,-2.130345,X
7759,-0.157192,0.379033,-0.867193,0.265434,D
7760,0.976819,-0.051812,-1.099327,0.169658,F
7761,0.728451,1.110291,-0.662790,0.609471,R
7762,-0.616253,-1.054836,0.808803,0.932003,B
7763,2.603375,0.783289,-1.540565,-1.015375,W
7764,0.059572,-0.226677,1.628730,-1.037918,C
7765,-1.175978,-1.298737,-1.498230,0.631743,N
7766,-0.418875,-0.264418,-1.580981,1.784999,P
7767,1.185251,-0.189546,1.024526,-0.724832,I
7768,-1.396889,1.353900,0.829320,-0.587627,B
7769,-0.215663,0.504824,0.474120,1.214834,A
7770,0.792684,-0.850637,1.042622,-0.760119,D
7771,0.564555,0.777837,-1.076991,-0.374499,J
7772,-1.733293,0.582987,-0.769245,-0.023599,Y
7773,0.833356,-0.022679,0.663430,0.481201,V
7774,2.065000,-0.675219,1.480525,0.168316,S
7775,-0.131982,1.125327,0.561689,1.918111,D
7776,-2.487181,-0.441340,-0.677145,0.556066,G
7777,-0.384925,-0.873004,-0.952505,-0.981564,A
7778,0.006345,1.576224,0.675401,0.980672,Y
7779,0.227891,-1.476724,0.433321,0.335244,R
7780,-0.468124,1.938763,-0.020135,-1.097666,V
7781,1.036641,-1.041434,0.309427,-0.341501,J
7782,1.136577,-0.011878,1.301647,-2.747232,G
7783,-0.953905,-0.581855,-0.291759,-1.007869,R
7784,1.140889,0.955292,0.089096,-0.589335,J
7785,0.095603,-0.614795,-0.055374,-1.024231,G
7786,0.572597,1.889952,-0.905907,0.127768,X
7787,0.885751,-0.657778,-0.413213,0.517421,J
7788,-0.991435,-0.151727,0.743879,1.036816,C
7789,-0.221427,-0.407150,-1.052986,0.497933,T
7790,-1.504173,-1.248936,0.240073,1.126847,M
7791,-2.984925,-0.620714,-2.290877,-1.231032,U
7792,1.624445,-1.929315,1.204578,1.192662,J
7793,-1.423914,0.660631,-0.489635,0.410001,L
7794,-0.180466,-0.067697,0.345508,-0.839341,U
7795,-1.332539,0.862833,-0.243902,-0.723645,W
7796,1.210719,-1.426196,-0.699267,0.495068,X
